SeriesCode,GeoAreaName,TimePeriod,values
Reading level,Qatar,2012,0.29282048970362456
Reading level,Romania,2012,0.5720553894038212
Reading level,Russia,2012,0.7822032323826383
Reading level,Serbia,2012,0.6301423072402321
Reading level,Singapore,2012,0.9567966638398169
Reading level,Slovakia,2012,0.6990885129773188
Reading level,Slovenia,2012,0.798436905148588
Reading level,South Africa,2012,0.8299394986744139
Reading level,South Africa,2012,0.7484902754542514
Reading level,South Africa,2012,0.6614238644258019
Reading level,South Korea,2012,0.9879561876202516
Reading level,Spain,2012,0.8377617135568441
Reading level,Sweden,2012,0.7763126279577829
Reading level,Switzerland,2012,0.9030455128429277
Reading level,Thailand,2012,0.6323632028699336
Reading level,Tunisia,2012,0.40297003188175373
Reading level,Turkey,2012,0.7915425092623918
Reading level,United Arab Emirates,2012,0.5964313163275781
Reading level,United Kingdom,2012,0.8618923098030741
Reading level,United States,2012,0.86218103325642
Reading level,Uruguay,2012,0.43468341038008557
Reading level,Vietnam,2012,0.9631327112578695
Reading level,Afghanistan,2013,0.5434782608695652
Reading level,Anguilla,2013,0.7423913043478261
Reading level,Anguilla,2013,0.7347826086956522
Reading level,Antigua and Barbuda,2013,0.4543478260869565
Reading level,Argentina,2013,0.8469542391304349
Reading level,Argentina,2013,0.7870986956521738
Reading level,Argentina,2013,0.5978260869565217
Reading level,Bangladesh,2013,0.7608695652173914
Reading level,Bangladesh,2013,1.0
Reading level,Bangladesh,2013,0.4782608695652174
Reading level,Bhutan,2013,0.46771739130434786
Reading level,Brazil,2013,0.9089094565217392
Reading level,Brazil,2013,0.8210071739130436
Reading level,Cambodia,2013,0.6097826086956522
Reading level,Chile,2013,0.9653886956521739
Reading level,Chile,2013,0.9573838043478261
Reading level,Chile,2013,0.6065217391304347
Reading level,Colombia,2013,0.8066948913043478
Reading level,Colombia,2013,0.9062668478260869
Reading level,Costa Rica,2013,0.9686214130434783
Reading level,Costa Rica,2013,0.9171570652173913
Reading level,Dominica,2013,0.767391304347826
Reading level,Dominican Republic,2013,0.6502176086956521
Reading level,Dominican Republic,2013,0.4500996739130435
Reading level,Ecuador,2013,0.7563573913043478
Reading level,Ecuador,2013,0.7804720652173913
Reading level,Egypt,2013,0.0
Reading level,Ghana,2013,0.5771739130434783
Reading level,Ghana,2013,0.6934782608695652
Reading level,Grenada,2013,0.8152173913043478
Reading level,Guatemala,2013,0.6932792391304348
Reading level,Guatemala,2013,0.8106947826086958
Reading level,Guatemala,2013,0.10434782608695652
Reading level,Honduras,2013,0.7629041304347826
Reading level,Honduras,2013,0.7113790217391305
Reading level,Mexico,2013,0.793358152173913
Reading level,Mexico,2013,0.9109293478260869
Reading level,Montserrat,2013,0.4315217391304348
Reading level,New Zealand,2013,0.8260869565217391
Reading level,Nicaragua,2013,0.6289178260869565
Reading level,Nicaragua,2013,0.7736882608695652
Reading level,Pakistan,2013,0.16304347826086957
Reading level,Panama,2013,0.6851476086956522
Reading level,Panama,2013,0.7815476086956521
Reading level,Paraguay,2013,0.632075
Reading level,Paraguay,2013,0.7168320652173913
Reading level,Peru,2013,0.8608695652173913
Reading level,South Africa,2013,0.8195652173913044
Reading level,South Africa,2013,0.7369565217391304
Reading level,South Africa,2013,0.9043478260869565
Reading level,Sri Lanka,2013,0.866304347826087
Reading level,Tanzania,2013,0.0
Reading level,Turks and Caicos Islands,2013,0.5847826086956521
Reading level,Uruguay,2013,0.919254347826087
Reading level,Uruguay,2013,0.8214798913043478
Reading level,Albania,2014,0.9193478260869565
Reading level,Albania,2014,0.9343478260869564
Reading level,Anguilla,2014,0.7630434782608696
Reading level,Anguilla,2014,0.7282608695652174
Reading level,Antigua and Barbuda,2014,0.36576086956521736
Reading level,Barbados,2014,0.9239130434782609
Reading level,Benin,2014,0.5512382608695653
Reading level,Benin,2014,0.09383228260869565
Reading level,Brazil,2014,0.8347826086956521
Reading level,Burkina Faso,2014,0.6080704347826087
Reading level,Burkina Faso,2014,0.3740402173913044
Reading level,Burundi,2014,0.8490370652173914
Reading level,Burundi,2014,0.6029108695652173
Reading level,Cameroon,2014,0.3113533695652174
Reading level,Cameroon,2014,0.5191403260869566
Reading level,Cayman Islands,2014,0.6739130434782609
Reading level,Chad,2014,0.1597728260869565
Reading level,Chad,2014,0.18491815217391305
Reading level,Chile,2014,0.5
Reading level,Congo [DRC],2014,0.40177499999999994
Reading level,Congo [DRC],2014,0.4311252173913043
Reading level,Ecuador,2014,0.675
Reading level,Ecuador,2014,0.6554347826086956
Reading level,Ecuador,2014,0.732608695652174
Reading level,Guatemala,2014,0.42826086956521736
Reading level,Guatemala,2014,0.5315217391304348
Reading level,Honduras,2014,1.0
Reading level,Honduras,2014,0.9347826086956522
Reading level,Honduras,2014,1.0
Reading level,Jamaica,2014,0.6766304347826086
Reading level,Jamaica,2014,0.9293478260869565
Reading level,Kyrgyzstan,2014,0.3826086956521739
Reading level,Laos,2014,0.8952173913043479
Reading level,Mauritius,2014,0.8097826086956522
Reading level,Mauritius,2014,0.8054347826086956
Reading level,Montserrat,2014,0.6847826086956522
Reading level,New Zealand,2014,0.6195652173913043
Reading level,Niger,2014,0.09541782608695652
Reading level,Niger,2014,0.08126673913043478
Reading level,Pakistan,2014,0.6521739130434783
Reading level,Pakistan,2014,0.782608695652174
Reading level,Peru,2014,0.9402173913043478
Reading level,Senegal,2014,0.30286478260869565
Reading level,Senegal,2014,0.6533994565217391
Reading level,Seychelles,2014,0.9021739130434783
Reading level,Seychelles,2014,0.8695652173913043
Reading level,South Africa,2014,0.9032608695652173
Reading level,South Africa,2014,0.9043478260869565
Reading level,South Africa,2014,0.9902173913043477
Reading level,Togo,2014,0.20790619565217391
Reading level,Togo,2014,0.4068840217391304
Reading level,Turks and Caicos Islands,2014,0.6652173913043479
Reading level,Uganda,2014,0.40543478260869564
Reading level,Uganda,2014,0.6869565217391305
Reading level,Zambia,2014,0.0
Reading level,Algeria,2015,0.0
Reading level,Anguilla,2015,0.7263678529487341
Reading level,Anguilla,2015,0.5052910819881077
Reading level,Antigua and Barbuda,2015,0.3835002860097987
Reading level,Antigua and Barbuda,2015,0.23059988453703023
Reading level,Australia,2015,0.9725970709048806
Reading level,Australia,2015,0.806227269303411
Reading level,Australia,2015,0.9845113879027587
Reading level,Austria,2015,0.7470238367092551
Reading level,Austria,2015,0.8733110959225634
Reading level,Bangladesh,2015,0.582072235974433
Reading level,Bangladesh,2015,0.8733110959225634
Reading level,Bangladesh,2015,0.9262636159131326
Reading level,Belgium,2015,0.7868061383090699
Reading level,Bhutan,2015,0.1584520760498797
Reading level,Botswana,2015,0.7310011984479088
Reading level,Botswana,2015,0.5582436019786768
Reading level,Brazil,2015,1.0
Reading level,Brazil,2015,0.37036686962043774
Reading level,Bulgaria,2015,0.4964286834798861
Reading level,Canada,2015,0.9040027736529973
Reading level,Cayman Islands,2015,0.6217866259673599
Reading level,Chile,2015,0.6696474963982358
Reading level,Chile,2015,0.6350247559650022
Reading level,China,2015,0.7556847508789126
Reading level,Colombia,2015,0.7806441859390674
Reading level,Colombia,2015,0.4782915187140164
Reading level,Colombia,2015,0.7806441859390674
